trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,ftns_lvl_nm,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,nope_nm,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,ftns_fctr_nm,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6477,960*540,매트,청소년,630,,0AUDLJ08S_00922_FR_00008.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,21.021,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,2,동영상,
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6478,960*540,매트,청소년,900,,0AUDLJ08S_00922_FR_00011.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,30.03,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,3,동영상,
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6479,960*540,매트,청소년,1219,,0AUDLJ08S_00922_SC_00017.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,40.673,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,4,동영상,
넙다리빗근,2~4,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6480,960*540,매트,청소년,1335,2~3,0AUDLJ08S_00922_SC_00018.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,44.544,10~30 초,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,5,동영상,1~1
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6481,960*540,매트,청소년,1529,,0AUDLJ08S_00922_FR_00018.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,51.017,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,6,동영상,
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6482,960*540,매트,청소년,1857,,0AUDLJ08S_00922_SC_00020.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,61.961,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,7,동영상,
넙다리빗근,,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 누워 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",17416803,29.97,1~2,6483,960*540,매트,청소년,2060,,0AUDLJ08S_00922_SC_00022.jpeg,봉공근,2013,1인 이상,실내,106,앞쪽 넓적다리,한국어,누워 한발 원 그리기,20220917,유연성,하지의 근,누워 한발 원 그리기,68.735,,mp4,0AUDLJ08S_00922.mp4,Sartorius,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00922/,8,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6484,960*540,매트,청소년,360,,0AUDLJ08S_00923_FR_00005.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,12.012,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,1,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6485,960*540,매트,청소년,540,,0AUDLJ08S_00923_FR_00007.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,18.018,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,2,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6486,960*540,매트,청소년,726,,0AUDLJ08S_00923_SC_00015.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,24.224,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,3,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6487,960*540,매트,청소년,987,,0AUDLJ08S_00923_SC_00019.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,32.932,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,4,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6488,960*540,매트,청소년,1219,,0AUDLJ08S_00923_SC_00021.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,40.673,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,5,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6489,960*540,매트,청소년,1480,,0AUDLJ08S_00923_SC_00024.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,49.382,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,6,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6490,960*540,매트,청소년,1828,,0AUDLJ08S_00923_SC_00027.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,60.994,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,7,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6491,960*540,매트,청소년,2089,,0AUDLJ08S_00923_SC_00032.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,69.702,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,8,동영상,
"큰볼기근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 엎드려 한발 원 그리기운동을 설명한 운동처방 가이드 동영상",18489193,29.97,1~2,6492,960*540,매트,청소년,2292,,0AUDLJ08S_00923_SC_00035.jpeg,"대둔근,봉공근",2013,1인 이상,실내,111,"엉덩이,앞쪽 넓적다리",한국어,엎드려 한발 원 그리기,20221005,유연성,"골반의 근,하지의 근",엎드려 한발 원 그리기,76.476,,mp4,0AUDLJ08S_00923.mp4,"Gluteus Maximus,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00923/,9,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6493,960*540,매트,청소년,360,,0AUDLJ08S_00924_FR_00005.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220927,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,12.012,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,1,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6494,960*540,매트,청소년,450,,0AUDLJ08S_00924_FR_00006.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,15.015,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,2,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6495,960*540,매트,청소년,523,,0AUDLJ08S_00924_SC_00013.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,17.45,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,3,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6496,960*540,매트,청소년,810,,0AUDLJ08S_00924_FR_00010.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,27.027,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,4,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6497,960*540,매트,청소년,958,,0AUDLJ08S_00924_SC_00020.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,31.965,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,5,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발목 돌리기운동을 설명한 운동처방 가이드 동영상",13571279,29.97,1~2,6498,960*540,매트,청소년,1364,,0AUDLJ08S_00924_SC_00024.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,81,"종아리,발목,정강이,종아리",한국어,발목 돌리기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발목 돌리기,45.512,,mp4,0AUDLJ08S_00924.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00924/,6,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6499,960*540,매트,청소년,291,,0AUDLJ08S_00925_SC_00001.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220927,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,9.709,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,1,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6500,960*540,매트,청소년,639,,0AUDLJ08S_00925_SC_00014.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,21.321,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,2,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6501,960*540,매트,청소년,987,,0AUDLJ08S_00925_SC_00016.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,32.932,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,3,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6502,960*540,매트,청소년,1074,,0AUDLJ08S_00925_SC_00017.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,35.835,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,4,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6503,960*540,매트,청소년,1248,,0AUDLJ08S_00925_SC_00019.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,41.641,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,5,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6504,960*540,매트,청소년,1422,,0AUDLJ08S_00925_SC_00022.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220923,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,47.447,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,6,동영상,
"가자미근,뒤정강근,앞정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 발 끝 당기기운동을 설명한 운동처방 가이드 동영상",15484377,29.97,1~2,6505,960*540,매트,청소년,1889,,0AUDLJ08S_00925_FR_00022.jpeg,"넙치근,후경골근,전경골근,비복근",2013,1인 이상,실내,96,"종아리,발목,정강이,종아리",한국어,발 끝 당기기,20220919,유연성,"하지의 근,하지의 근,하지의 근,하지의 근",발 끝 당기기,63.029,,mp4,0AUDLJ08S_00925.mp4,"Soleus,Tibialis Posterior,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00925/,7,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6506,960*540,매트,청소년,360,,0AUDLJ08S_00926_FR_00005.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,12.012,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,1,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6507,960*540,매트,청소년,494,,0AUDLJ08S_00926_SC_00012.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,16.483,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,2,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6508,960*540,매트,청소년,784,,0AUDLJ08S_00926_SC_00017.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,26.159,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,3,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6509,960*540,매트,청소년,958,,0AUDLJ08S_00926_SC_00020.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,31.965,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,4,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6510,960*540,매트,청소년,1103,,0AUDLJ08S_00926_SC_00022.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,36.803,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,5,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6511,960*540,매트,청소년,1335,,0AUDLJ08S_00926_SC_00025.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,44.544,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,6,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6512,960*540,매트,청소년,1596,,0AUDLJ08S_00926_SC_00028.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,53.253,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,7,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6513,960*540,매트,청소년,1979,,0AUDLJ08S_00926_FR_00023.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,66.032,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,8,동영상,
"넙다리곧은근,넙다리빗근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 나비자세운동을 설명한 운동처방 가이드 동영상",18671208,29.97,3,6514,960*540,매트,청소년,2176,,0AUDLJ08S_00926_SC_00035.jpeg,"대퇴직근,봉공근",2013,1인 이상,실내,114,"앞쪽 넓적다리,앞쪽 넓적다리",한국어,나비 자세,20220917,유연성,"하지의 근,하지의 근",나비자세,72.605,,mp4,0AUDLJ08S_00926.mp4,"Rectus Femoris,Sartorius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00926/,9,동영상,
"큰볼기근,넙다리두갈래근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",21612859,29.97,3,6515,960*540,매트,청소년,360,,0AUDLJ08S_00927_FR_00005.jpeg,"대둔근,대퇴이두근,비복근",2013,1인 이상,실내,130,"엉덩이,뒤쪽 넓적다리,종아리",한국어,왜가리 자세,20221005,유연성,"골반의 근,하지의 근,하지의 근",왜가리 자세,12.012,,mp4,0AUDLJ08S_00927.mp4,"Gluteus Maximus,Biceps Femoris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,1,동영상,
"큰볼기근,넙다리두갈래근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",21612859,29.97,3,6516,960*540,매트,청소년,1161,,0AUDLJ08S_00927_SC_00022.jpeg,"대둔근,대퇴이두근,비복근",2013,1인 이상,실내,130,"엉덩이,뒤쪽 넓적다리,종아리",한국어,왜가리 자세,20221005,유연성,"골반의 근,하지의 근,하지의 근",왜가리 자세,38.738,,mp4,0AUDLJ08S_00927.mp4,"Gluteus Maximus,Biceps Femoris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,2,동영상,
"큰볼기근,넙다리두갈래근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",21612859,29.97,3,6517,960*540,매트,청소년,1364,,0AUDLJ08S_00927_SC_00024.jpeg,"대둔근,대퇴이두근,비복근",2013,1인 이상,실내,130,"엉덩이,뒤쪽 넓적다리,종아리",한국어,왜가리 자세,20221005,유연성,"골반의 근,하지의 근,하지의 근",왜가리 자세,45.512,,mp4,0AUDLJ08S_00927.mp4,"Gluteus Maximus,Biceps Femoris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,3,동영상,
"큰볼기근,넙다리두갈래근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",21612859,29.97,3,6518,960*540,매트,청소년,1509,,0AUDLJ08S_00927_SC_00027.jpeg,"대둔근,대퇴이두근,비복근",2013,1인 이상,실내,130,"엉덩이,뒤쪽 넓적다리,종아리",한국어,왜가리 자세,20221005,유연성,"골반의 근,하지의 근,하지의 근",왜가리 자세,50.35,,mp4,0AUDLJ08S_00927.mp4,"Gluteus Maximus,Biceps Femoris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,4,동영상,
"큰볼기근,넙다리두갈래근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 유연성 운동 중, 왜가리 자세운동을 설명한 운동처방 가이드 동영상",21612859,29.97,3,6519,960*540,매트,청소년,1770,,0AUDLJ08S_00927_SC_00031.jpeg,"대둔근,대퇴이두근,비복근",2013,1인 이상,실내,130,"엉덩이,뒤쪽 넓적다리,종아리",한국어,왜가리 자세,20221005,유연성,"골반의 근,하지의 근,하지의 근",왜가리 자세,59.059,,mp4,0AUDLJ08S_00927.mp4,"Gluteus Maximus,Biceps Femoris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00927/,5,동영상,
